"BSTNUM";"MUTKOD";"VERVALLEN";"BACKUPID";"LAATSTE";"ExterneCode";"GPKODE";"NMMEMO";"NMETIK";"NMNM40";"NMNAAM";"GSKODE";"THKTVR";"GPKTVR";"THKTWG";"GPKTWG";"GPNMNR";"GPSTNR";"GPINST";"GPMLCI";"GPMLCT";"GPADVP";"GPTCVP";"THKHVS";"GPKHVS";"SPKODE";"THSTWG";"SSKTWG";"ATCODE";"THEHHV";"XPEHHV";"VRSCHEHTH";"VRSCHEHIT";"SourceCode"
"0711";"0";0;"";"01-08-2020";"";"00130931";ROMII5;ROMIPLOSTIM 500UG INJPDR;ROMIPLOSTIM;ROMIPLOSTIM INJECTIEPOEDER 500UG;"00109134";"0006";"000552";"0007";"000010";"0160901";"0160899";"500UG";"000";"00000000";"092";"00000004";"1012";"";"00056782";"0058";"000006";B02BX04;"0002";"000245";"";"";
"0711";"1";1;"0000000534";"01-08-2023";"";"00130958";SOMAI1;SOMATROPINE 10MG INJPDR;SOMATROPINE;SOMATROPINE INJECTIEPOEDER 10MG;"00109142";"0006";"000552";"0007";"000010";"0160903";"0062818";"10MG";"000";"00000000";"092";"00000004";"1012";"000012";"00038032";"0058";"000006";H01AC01;"0002";"000245";"";"";
"0711";"1";1;"";"01-02-2021";"";"00130982";PARIT1;PARICALCITOL 1UG CAPSULE;PARICALCITOL;PARICALCITOL CAPSULE 1UG;"00109169";"0006";"000300";"0007";"000009";"0160905";"0159685";"1UG";"000";"00000000";"092";"00000004";"1012";"";"00056790";"0058";"000004";H05BX02;"0002";"000245";"";"";
"0711";"1";1;"";"01-07-2012";"";"00130990";PARIT2;PARICALCITOL 2UG CAPSULE;PARICALCITOL;PARICALCITOL CAPSULE 2UG;"00109177";"0006";"000300";"0007";"000009";"0160906";"0159685";"2UG";"000";"00000000";"092";"00000004";"1012";"";"00056790";"0058";"000004";H05BX02;"0002";"000245";"";"";
"0711";"1";1;"";"01-07-2012";"";"00131008";PARIT4;PARICALCITOL 4UG CAPSULE;PARICALCITOL;PARICALCITOL CAPSULE 4UG;"00109185";"0006";"000300";"0007";"000009";"0160907";"0159685";"4UG";"000";"00000000";"092";"00000004";"1012";"";"00056790";"0058";"000004";H05BX02;"0002";"000245";"";"";
"0711";"0";0;"";"01-08-2020";"";"00131024";LEUPI3;LEUPRORELINE 30MG INJPDR;LEUPRORELINE;LEUPRORELINE INJECTIEPOEDER 30MG;"00109207";"0006";"000552";"0007";"000010";"0160910";"0062884";"30MG";"000";"00000000";"092";"00000004";"1012";"";"00038318";"0058";"000006";L02AE02;"0002";"000245";"";"";
"0711";"1";1;"";"01-09-2021";"";"00131032";PICOT2;PICOZWAVELZUUR 2,5MG CAPSUL;PICOZWAVELZUUR;PICOZWAVELZUUR CAPSULE 2,5MG;"00109215";"0006";"000300";"0007";"000009";"0160912";"0062399";"2,5MG";"000";"00000000";"092";"00000004";"1012";"";"00008451";"0058";"000004";A06AB08;"0002";"000245";"";"";
"0711";"0";0;"";"01-08-2020";"";"00131040";FERRI5;FERRICARBOXYMAL 50MGFE/ML I;FERRICARBOXYMALTOSE;FERRICARBOXYMALTOSE INJVLST 50MGFE/ML;"00109223";"0006";"000550";"0007";"000010";"0160913";"0160914";"50MG/ML";"000";"00000000";"092";"00000004";"1012";"";"00056812";"0058";"000006";B03AC;"0002";"000233";"";"";
"0711";"0";0;"";"01-08-2020";"";"00131075";TOPIT2;TOPIRAMAAT 25MG CAPSULE;TOPIRAMAAT;TOPIRAMAAT CAPSULE 25MG;"00090522";"0006";"000300";"0007";"000009";"0160929";"0081753";"25MG";"000";"00000000";"092";"00000004";"1012";"";"00049069";"0058";"000004";N03AX11;"0002";"000245";"";"";
"0711";"0";0;"";"01-08-2020";"";"00131083";BUPRP5;BUPRENORFINE 5UG/UUR PLEIST;BUPRENORFINE;BUPRENORFINE PLEISTER  5UG/UUR;"00109266";"0006";"000752";"0007";"000058";"0160930";"0061578";"5UG/UUR";"000";"00000000";"092";"00000004";"1012";"";"00054380";"0058";"000008";N02AE01;"0002";"000245";"0002";"000245";
"0711";"9";0;"";"";"";"90006275";ENTERA;ENTERALE VOEDING;ENTERALE VOEDING;ENTERALE VOEDING;"99998548";"0006";"";"0007";"";"9992335";"9999887";"";"";"";"";"";"1012";"";"";"0058";"";V06DX;"0002";"000233";"";"";
"0711";"0";0;"";"01-08-2020";"";"00131091";BUPRP1;BUPRENORFINE 10UG/UUR PLEIS;BUPRENORFINE;BUPRENORFINE PLEISTER 10UG/UUR;"00109274";"0006";"000752";"0007";"000058";"0160931";"0061578";"10UG/UUR";"000";"00000000";"092";"00000004";"1012";"";"00054380";"0058";"000008";N02AE01;"0002";"000245";"0002";"000245";
"0711";"0";0;"";"01-01-2021";"";"00131105";BUPRP2;BUPRENORFINE 20UG/UUR PLEIS;BUPRENORFINE;BUPRENORFINE PLEISTER 20UG/UUR;"00109282";"0006";"000752";"0007";"000058";"0160937";"0061578";"20UG/UUR";"000";"00000000";"092";"00000004";"1012";"";"00054380";"0058";"000008";N02AE01;"0002";"000245";"0002";"000245";
"0711";"1";1;"";"01-07-2012";"";"00131113";VALET5;VALERIAAN EXTR 500MG TABLET;VALERIAAN;VALERIAAN EXTRACT TABLET 500MG;"00109290";"0006";"000230";"0007";"000009";"0160938";"0060797";"500MG";"000";"00000000";"031";"00000002";"1012";"";"00014281";"0058";"000004";N05CM09;"0002";"000245";"";"";
"0711";"1";1;"";"01-05-2017";"";"00131121";BARIV1;BARIUMSULFAAT 1G/ML SUSP OR;BARIUMSULFAAT;BARIUMSULFAAT SUSP OR/RECTAAL 1G/ML;"00041424";"0006";"000028";"0007";"000107";"0160940";"0032690";"1G/ML";"000";"00000000";"092";"00000004";"1012";"";"00027405";"0058";"000004";V08BA01;"0002";"000233";"";"";
"0711";"1";1;"";"01-07-2012";"";"00131148";RHODT2;RHODIOLA WORTELEX 200MG TAB;RHODIOLA;RHODIOLA WORTELEXTRACT TABLET 200MG;"00109304";"0006";"000230";"0007";"000009";"0160941";"0160942";"200MG";"000";"00000000";"092";"00000004";"1012";"";"00056839";"0058";"000004";Y;"0002";"000245";"";"";
"0711";"0";0;"";"01-08-2020";"";"00131156";ATOMT8;ATOMOXETINE 80MG CAPSULE;ATOMOXETINE;ATOMOXETINE CAPSULE  80MG;"00109312";"0006";"000300";"0007";"000009";"0160943";"0159406";"80MG";"000";"00000000";"092";"00000004";"1012";"";"00054399";"0058";"000004";N06BA09;"0002";"000245";"";"";
"0711";"0";0;"";"01-08-2020";"";"00131164";SAPRT1;SAPROPTERINE 100MG TAB OPLO;SAPROPTERINE;SAPROPTERINE TABLET OPLOS 100MG;"00109320";"0006";"000071";"0007";"000009";"0160944";"0160945";"100MG";"000";"00000000";"092";"00000004";"1012";"";"00056847";"0058";"000004";A16AX07;"0002";"000245";"";"";
"0711";"0";0;"";"01-08-2020";"";"00131172";SMOFI;SMOFKABIVEN ELEKT VR INFEMU;SMOFKABIVEN ELEKTROLYTVRIJ;SMOFKABIVEN ELEKTROLYTVRIJ INF EMULSIE;"00109339";"0006";"000032";"0007";"000010";"0160947";"0160948";"";"000";"00000000";"092";"00000004";"1012";"";"00056855";"0058";"000006";B05BA10;"0002";"000233";"";"";
"0711";"0";0;"";"01-08-2020";"";"00131180";SMOFI;SMOFKABIVEN INF EMULSIE;SMOFKABIVEN;SMOFKABIVEN INF EMULSIE;"00109347";"0006";"000032";"0007";"000010";"0160953";"0214156";"";"000";"00000000";"092";"00000004";"1012";"";"00056863";"0058";"000006";B05BA10;"0002";"000233";"";"";
"0711";"1";1;"";"01-12-2019";"";"00131199";DARUT4;DARUNAVIR 400MG TABLET;DARUNAVIR;DARUNAVIR TABLET 400MG (OUD);"00109355";"0006";"000230";"0007";"000009";"0160958";"0160173";"400MG";"000";"00000000";"092";"00000004";"1012";"";"00055751";"0058";"000004";J05AE10;"0002";"000245";"";"";
"0711";"0";0;"";"01-08-2020";"";"00131202";LEVAT5;LEVAMISOL 5MG TABLET;LEVAMISOL;LEVAMISOL TABLET  5MG;"00109363";"0006";"000230";"0007";"000009";"0160959";"0063612";"5MG";"000";"00000000";"092";"00000004";"1012";"";"00045349";"0058";"000004";P02CE01;"0002";"000245";"";"";
"0711";"0";0;"";"01-08-2020";"";"00131210";LEVAT1;LEVAMISOL 10MG TABLET;LEVAMISOL;LEVAMISOL TABLET 10MG;"00109371";"0006";"000230";"0007";"000009";"0160960";"0063612";"10MG";"000";"00000000";"092";"00000004";"1012";"";"00045349";"0058";"000004";P02CE01;"0002";"000245";"";"";
"0711";"0";0;"";"01-08-2020";"";"00131229";LEVAT2;LEVAMISOL 25MG TABLET;LEVAMISOL;LEVAMISOL TABLET 25MG;"00109398";"0006";"000230";"0007";"000009";"0160961";"0063612";"25MG";"000";"00000000";"092";"00000004";"1012";"";"00045349";"0058";"000004";P02CE01;"0002";"000245";"";"";
"0711";"0";0;"";"01-08-2020";"";"00131237";OSELP7;OSELTAMIVIR 75MG PDR V DRAN;OSELTAMIVIR;OSELTAMIVIR POEDER V DRANK 75MG;"00098191";"0006";"000225";"0007";"000009";"0160962";"0144112";"75MG";"000";"00000000";"092";"00000004";"1012";"";"00052779";"0058";"000004";J05AH02;"0002";"000245";"";"";
"0711";"0";0;"";"01-08-2020";"";"00131245";OSELV1;OSELTAMIVIR 15MG/ML DRANK;OSELTAMIVIR;OSELTAMIVIR DRANK 15MG/ML;"00109401";"0006";"000400";"0007";"000009";"0160963";"0144112";"15MG/ML";"000";"00000000";"092";"00000004";"1012";"";"00052779";"0058";"000004";J05AH02;"0002";"000233";"";"";
"0711";"0";0;"";"01-08-2020";"";"00131253";LEVOT;LEVO/CAR/ENT 75/18,7/200MG;LEVODOPA/CARBIDOPA/ENTACAPON;LEVODOPA/CARBIDOPA/ENTACAPON TABLET  75/18,7/200MG;"00109428";"0006";"000230";"0007";"000009";"0160964";"0157025";"75/18,75/200MG";"000";"00000000";"092";"00000004";"1012";"";"00053619";"0058";"000004";N04BA03;"0002";"000245";"";"";
"0711";"9";0;"";"";"";"90090527";"";"15 561 AMG 330";"15 561 AMG 330";"15-561 AMG 330 INFUSIEPOEDER 640MCG FL 1ST";"99978814";"0006";"000553";"0007";"000005";"9990659";"";"640MCG";"";"";"";"";"1012";"";"";"0058";"000006";"15-561";"0002";"000245";"";"";
"0711";"0";0;"";"01-08-2020";"";"00131261";LEVOT;LEVO/CAR/ENT 125/31,2/200MG;LEVODOPA/CARBIDOPA/ENTACAPON;LEVODOPA/CARBIDOPA/ENTACAPON TABLET 125/31,2/200MG;"00109436";"0006";"000230";"0007";"000009";"0160965";"0157025";"125/31,25/200MG";"000";"00000000";"092";"00000004";"1012";"";"00053619";"0058";"000004";N04BA03;"0002";"000245";"0002";"000245";
"0711";"0";0;"";"01-08-2020";"";"00131288";ESTRT1;ESTRADIOL 1MG TABLET;ESTRADIOL;ESTRADIOL TABLET 1MG (VALERAAT);"00000388";"0006";"000230";"0007";"000009";"0160966";"0059527";"1MG";"000";"00000000";"092";"00000004";"1012";"";"00000388";"0058";"000004";G03CA03;"0002";"000245";"";"";
"0711";"0";0;"";"01-08-2020";"";"00131296";ESTRT;ESTRADIOL/DIENOGEST 2/3MG T;ESTRADIOL/DIENOGEST;ESTRADIOL/DIENOGEST TABLET 2/3MG;"00109444";"0006";"000230";"0007";"000009";"0160967";"0127613";"2/3MG";"000";"00000000";"092";"00000004";"1012";"";"00052329";"0058";"000004";G03FA15;"0002";"000245";"";"";
"0711";"0";0;"";"01-08-2020";"";"00131318";ESTRT;ESTRADIOL/DIENOGEST 2/2MG T;ESTRADIOL/DIENOGEST;ESTRADIOL/DIENOGEST TABLET 2/2MG;"00096954";"0006";"000230";"0007";"000009";"0160968";"0127613";"2/2MG";"000";"00000000";"092";"00000004";"1012";"";"00052329";"0058";"000004";G03FA15;"0002";"000245";"";"";
"0711";"0";0;"";"01-08-2020";"";"00131326";ESTRT3;ESTRADIOL 3MG TABLET;ESTRADIOL;ESTRADIOL TABLET 3MG;"00109452";"0006";"000230";"0007";"000009";"0160969";"0059527";"3MG";"000";"00000000";"092";"00000004";"1012";"";"00000388";"0058";"000004";G03CA03;"0002";"000245";"";"";
"0711";"0";0;"";"01-08-2020";"";"00131334";ESTRT;ESTRADIOL/DIENOGEST TABLET;ESTRADIOL/DIENOGEST;ESTRADIOL/DIENOGEST TABLETTEN (QLAIRA);"00109460";"0006";"000230";"0007";"000009";"0160970";"0127613";"";"000";"00000000";"366";"00000005";"1012";"";"00052329";"0058";"000004";G03AB08;"0002";"000245";"";"";
"0711";"1";1;"";"01-01-2016";"";"00131342";EPTOP3;EPTOTERMINE ALFA 3,3MG PVIM;EPTOTERMINE ALFA;EPTOTERMINE ALFA P V IMPLANTATIESUSP 3,3MG;"00109479";"0006";"000039";"0007";"000010";"0160971";"0134750";"3,3MG";"000";"00000000";"092";"00000004";"1012";"";"00052566";"0058";"000006";M05BC02;"0002";"000245";"";"";
"0711";"0";0;"";"01-08-2020";"";"00131350";BETAC;BETAMETHASON/CALCIPOTRIOL G;BETAMETHASON/CALCIPOTRIOL;BETAMETHASON/CALCIPOTRIOL GEL 0,5MG/50UG/G;"00098221";"0006";"000167";"0007";"000053";"0219226";"0144492";"0,5MG/50UG/G";"000";"00000000";"092";"00000004";"1012";"";"00052795";"0058";"000001";D05AX52;"0002";"000215";"0002";"000215";
"0711";"1";1;"";"01-01-2016";"";"00131369";NICOT2;NICOTINE 2MG ZUIGTABLET;NICOTINE;NICOTINE ZUIGTABLET 2MG (DITARTRAAT);"00109487";"0006";"000330";"0007";"000009";"0160973";"0061855";"2MG";"000";"00000000";"092";"00000004";"1012";"";"00027901";"0058";"000004";N07BA01;"0002";"000245";"";"";
"0711";"0";0;"";"01-01-2021";"";"00131377";LAPAT2;LAPATINIB 250MG TABLET;LAPATINIB;LAPATINIB TABLET 250MG;"00109495";"0006";"000230";"0007";"000009";"0160993";"0160994";"250MG";"000";"00000000";"092";"00000004";"1012";"";"00056871";"0058";"000004";L01EH01;"0002";"000245";"";"";
"0711";"0";0;"";"01-08-2020";"";"00131385";PERIT;PERINDO/INDAPA 2/0,625MG TA;PERINDOPRIL/INDAPAMIDE;PERINDOPRIL/INDAPAMIDE TABLET  2/0,62MG (ERBUMINE);"00109509";"0006";"000230";"0007";"000009";"0160997";"0127732";"2/0,625MG";"000";"00000000";"092";"00000004";"1012";"";"00052345";"0058";"000004";C09BA04;"0002";"000245";"0002";"000245";
"0711";"0";0;"";"01-08-2020";"";"00131393";REHYP;REHYDRATIEZOUT PDR CARE/SAN;REHYDRATIEZOUT CAREPLUS;REHYDRATIEZOUT POEDER VOOR DRANK CAREPLUS/SAN;"00109517";"0006";"000225";"0007";"000009";"0219675";"0094656";"";"000";"00000000";"092";"00000004";"1012";"";"00037400";"0058";"000004";A07CA;"0002";"000245";"0002";"000245";
"0711";"1";1;"";"01-05-2017";"";"00131407";REHYP;REHYDRATIEZOUT ORISELJUNIOR;REHYDRATIEZOUT ORISELJUNIOR;REHYDRATIEZOUT POEDER VOOR DRANK ORISELJUNIOR;"00109525";"0006";"000225";"0007";"000009";"0219677";"0094656";"";"000";"00000000";"092";"00000004";"1012";"";"00056898";"0058";"000004";A07CA;"0002";"000245";"";"";
"0711";"1";1;"";"01-01-2016";"";"00131415";REHYP;REHYDRATIEZOUT PDR ORISEL;REHYDRATIEZOUT ORISEL;REHYDRATIEZOUT POEDER VOOR DRANK ORISEL;"00109533";"0006";"000225";"0007";"000009";"0219676";"0094656";"";"000";"00000000";"092";"00000004";"1012";"";"00037400";"0058";"000004";A07CA;"0002";"000245";"";"";
"0711";"0";0;"";"01-08-2020";"";"00131423";REHYP;REHYDRATIEZOUT PDR NORIT;REHYDRATIEZOUT NORIT;REHYDRATIEZOUT POEDER VOOR DRANK NORIT;"00109541";"0006";"000225";"0007";"000009";"0219692";"0094656";"";"000";"00000000";"092";"00000004";"1012";"";"00037400";"0058";"000004";A07CA;"0002";"000245";"";"";
"0711";"0";0;"";"01-08-2020";"";"00131431";REHYT;REHYDRATIEZOUT BRT MYLAN;REHYDRATIEZOUT;REHYDRATIEZOUT BRUISTABLET MYLAN;"00109568";"0006";"000270";"0007";"000009";"0219693";"0094656";"";"000";"00000000";"092";"00000004";"1012";"";"00050857";"0058";"000004";A07CA;"0002";"000245";"";"";
"0711";"1";1;"";"01-07-2012";"";"00131458";REHYT;REHYDRATIEZOUT BRT APOTHECO;REHYDRATIEZOUT APOTHECON;REHYDRATIEZOUT BRUISTABLET APOTHECON OUD;"00109576";"0006";"000270";"0007";"000009";"0219694";"0094656";"";"000";"00000000";"092";"00000004";"1012";"";"00050857";"0058";"000004";A07CA;"0002";"000245";"";"";
"0711";"0";0;"";"01-08-2020";"";"00131466";PERIT;PERINDOPRIL/INDAPAMI 10/2,5;PERINDOPRIL/INDAPAMIDE;PERINDOPRIL/INDAPAMIDE TABLET 10/2,5MG (ARGININE);"00109584";"0006";"000230";"0007";"000009";"0160998";"0127732";"10/2,5MG";"000";"00000000";"092";"00000004";"1012";"";"00052345";"0058";"000004";C09BA04;"0002";"000245";"";"";
"0711";"0";0;"";"01-08-2020";"";"00131474";SEVET8;SEVELAMEER 800MG TABLET;SEVELAMEER;SEVELAMEER TABLET 800MG (CARBONAAT);"00109592";"0006";"000230";"0007";"000009";"0161002";"0120037";"800MG";"000";"00000000";"092";"00000004";"1012";"";"00051764";"0058";"000004";V03AE02;"0002";"000245";"";"";
"0711";"0";0;"";"01-02-2021";"";"00131482";SEVEP2;SEVELAMEER 2,4G PDR V SUSP;SEVELAMEER;SEVELAMEER PDR V SUSPENSIE 2,4G;"00109606";"0006";"000226";"0007";"000009";"0161003";"0120037";"2,4G";"060";"00000023";"092";"00000004";"1012";"";"00051764";"0058";"000004";V03AE02;"0002";"000245";"";"";
"0711";"0";0;"";"01-08-2020";"";"00131490";USTEI9;USTEKINUMAB 90MG/ML INJVLST;USTEKINUMAB;USTEKINUMAB INJVLST 90MG/ML;"00109614";"0006";"000550";"0007";"000010";"0161004";"0161005";"90MG/ML";"000";"00000000";"092";"00000004";"1012";"";"00056901";"0058";"000006";L04AC05;"0002";"000233";"";"";
"0711";"1";1;"";"01-10-2020";"";"00131504";TRAMT;TRAMADOL/PARAC 37,5/325MG B;TRAMADOL/PARACETAMOL;TRAMADOL/PARACETAMOL BRUISTABLET 37,5/325MG;"00098884";"0006";"000270";"0007";"000009";"0161007";"0149425";"37,5/325MG";"000";"00000000";"092";"00000004";"1012";"";"00053082";"0058";"000004";N02AJ13;"0002";"000245";"";"";
"0711";"0";0;"";"01-08-2020";"";"00131512";MONTP4;MONTELUKAST 4MG GRANULAAT;MONTELUKAST;MONTELUKAST GRANULAAT 4MG;"00098396";"0006";"000371";"0007";"000009";"0161009";"0088210";"4MG";"000";"00000000";"092";"00000004";"1012";"";"00049824";"0058";"000004";R03DC03;"0002";"000245";"";"";
"0711";"0";0;"";"01-08-2020";"";"00131520";OLANI2;OLANZAPINE 210MG PDR INJSUS;OLANZAPINE;OLANZAPINE PDR V INJSUSP 210MG;"00109622";"0006";"000044";"0007";"000010";"0161010";"0071324";"210MG";"000";"00000000";"092";"00000004";"1012";"";"00053384";"0058";"000006";N05AH03;"0002";"000245";"";"";
"0711";"0";0;"";"01-08-2020";"";"00131539";OLANI3;OLANZAPINE 300MG PDR INJSUS;OLANZAPINE;OLANZAPINE PDR V INJSUSP 300MG;"00109630";"0006";"000044";"0007";"000010";"0161012";"0071324";"300MG";"000";"00000000";"092";"00000004";"1012";"";"00053384";"0058";"000006";N05AH03;"0002";"000245";"";"";
"0711";"0";0;"";"01-08-2020";"";"00131547";OLANI4;OLANZAPINE 405MG PDR INJSUS;OLANZAPINE;OLANZAPINE PDR V INJSUSP 405MG;"00109649";"0006";"000044";"0007";"000010";"0161014";"0071324";"405MG";"000";"00000000";"092";"00000004";"1012";"";"00053384";"0058";"000006";N05AH03;"0002";"000245";"";"";
"0711";"0";0;"";"01-08-2020";"";"00131555";OXYCT;OXYCODON/NALOXON 5/2,5MG TA;OXYCODON/NALOXON;OXYCODON/NALOXON TABLET MGA  5/2,5MG;"00109657";"0006";"000310";"0007";"000009";"0161016";"0160857";"5/2,5MG";"000";"00000000";"092";"00000004";"1012";"";"00056693";"0058";"000004";N02AA55;"0002";"000245";"";"";
"0711";"0";0;"";"01-08-2020";"";"00131563";OXYCT;OXYCODON/NALOXON 40/20MG TA;OXYCODON/NALOXON;OXYCODON/NALOXON TABLET MGA 40/20MG;"00109665";"0006";"000310";"0007";"000009";"0161017";"0160857";"40/20MG";"000";"00000000";"092";"00000004";"1012";"";"00056693";"0058";"000004";N02AA55;"0002";"000245";"";"";
"0711";"1";1;"";"01-02-2014";"";"00131598";TOPIT1;TOPIRAMAAT 15MG TABLET OMHU;TOPIRAMAAT;TOPIRAMAAT TABLET OMHULD  15MG;"00097853";"0006";"000016";"0007";"000009";"0161020";"0081753";"15MG";"000";"00000000";"092";"00000004";"1012";"";"00049069";"0058";"000004";N03AX11;"0002";"000245";"";"";
"0711";"1";1;"";"01-01-2016";"";"00131601";CLOPT7;CLOPIDOGREL 75MG TABLET;CLOPIDOGREL;CLOPIDOGREL TABLET 75MG (BESILAAT);"00109681";"0006";"000230";"0007";"000009";"0161021";"0086430";"75MG";"000";"00000000";"092";"00000004";"1012";"";"00049603";"0058";"000004";B01AC04;"0002";"000245";"";"";
"0711";"1";1;"";"01-01-2016";"";"00131628";CLOPT7;CLOPIDOGREL 75MG TABLET;CLOPIDOGREL;CLOPIDOGREL TABLET 75MG (HCL);"00109703";"0006";"000230";"0007";"000009";"0161022";"0086430";"75MG";"000";"00000000";"092";"00000004";"1012";"";"00049603";"0058";"000004";B01AC04;"0002";"000245";"";"";
"0711";"0";0;"";"01-08-2020";"";"00131636";TERLI1;TERLIPRESSINE 0,1MG/ML INJV;TERLIPRESSINE;TERLIPRESSIN IN 0,1MG/ML (ALS DIACETAAT);"00109711";"0006";"000550";"0007";"000010";"0161023";"0062664";"0,1MG/ML";"000";"00000000";"092";"00000004";"1012";"";"00036803";"0058";"000006";H01BA04;"0002";"000233";"";"";
"0711";"0";0;"";"01-08-2020";"";"00131644";DEGAI8;DEGARELIX 80MG PDR V INJVLS;DEGARELIX;DEGARELIX PDR V INJVLST  80MG;"00109738";"0006";"000552";"0007";"000010";"0161025";"0161026";"80MG";"000";"00000000";"092";"00000004";"1012";"";"00056928";"0058";"000006";L02BX02;"0002";"000245";"";"";
"0711";"0";0;"";"01-08-2020";"";"00131652";DEGAI1;DEGARELIX 120MG PDR V INJVL;DEGARELIX;DEGARELIX PDR V INJVLST 120MG;"00109746";"0006";"000552";"0007";"000010";"0161028";"0161026";"120MG";"000";"00000000";"092";"00000004";"1012";"";"00056928";"0058";"000006";L02BX02;"0002";"000245";"";"";
"0711";"0";0;"";"01-08-2020";"";"00131660";MEDRI1;MEDROXYPROGESTERON 160MG/ML;MEDROXYPROGESTERON;MEDROXYPROGESTERON INJSUSP 160MG/ML;"00109754";"0006";"000021";"0007";"000010";"0161030";"0059536";"160MG/ML";"000";"00000000";"092";"00000004";"1012";"";"00002445";"0058";"000006";G03AC06;"0002";"000233";"";"";
"0711";"1";1;"";"01-09-2019";"";"00131679";LOSAV2;LOSARTAN 2,5MG/ML SUSP ORAA;LOSARTAN;LOSARTAN SUSP ORAAL 2,5MG/ML;"00109762";"0006";"000480";"0007";"000009";"0161032";"0064412";"2,5MG/ML";"000";"00000000";"092";"00000004";"1012";"";"00047015";"0058";"000004";C09CA01;"0002";"000233";"";"";
"0711";"1";1;"";"01-07-2020";"";"00131695";PELAV2;PELARGONIUM 2,7MG/ML STROOP;PELARGONIUM;PELARGONIUM STROOP 2,7MG/ML (GEDROOGD EXTRACT);"00109789";"0006";"000470";"0007";"000009";"0161034";"0160648";"2,7MG/ML";"000";"00000000";"092";"00000004";"1012";"";"00056456";"0058";"000004";Y;"0002";"000233";"";"";
"0711";"0";0;"";"01-02-2022";"";"00131709";PELAT2;PELARGONIUM 20MG TABLET;PELARGONIUM;PELARGONIUM TABLET 20MG (GEDROOGD EXTRACT);"00109797";"0006";"000230";"0007";"000009";"0161035";"0160648";"20MG";"000";"00000000";"092";"00000004";"1012";"";"00056456";"0058";"000004";Z;"0002";"000245";"";"";
"0711";"0";0;"";"01-08-2020";"";"00131725";DITRC1;DITRANOL 1MG/G GEL;DITRANOL;DITRANOL GEL  1MG/G;"00044792";"0006";"000167";"0007";"000053";"0161041";"0060999";"1MG/G";"000";"00000000";"092";"00000004";"1012";"";"00029459";"0058";"000001";D05AC01;"0002";"000215";"";"";
"0711";"0";0;"";"01-08-2020";"";"00131733";DITRC2;DITRANOL 2,5MG/G GEL;DITRANOL;DITRANOL GEL  2,5MG/G;"00044806";"0006";"000167";"0007";"000053";"0161042";"0060999";"2,5MG/G";"000";"00000000";"092";"00000004";"1012";"";"00029459";"0058";"000001";D05AC01;"0002";"000215";"";"";
"0711";"0";0;"";"01-08-2020";"";"00131741";DITRC5;DITRANOL 5MG/G GEL;DITRANOL;DITRANOL GEL  5MG/G;"00044814";"0006";"000167";"0007";"000053";"0161043";"0060999";"5MG/G";"000";"00000000";"092";"00000004";"1012";"";"00029459";"0058";"000001";D05AC01;"0002";"000215";"";"";
"0711";"0";0;"";"01-08-2020";"";"00131768";DITRC1;DITRANOL 10MG/G GEL;DITRANOL;DITRANOL GEL 10MG/G;"00059145";"0006";"000167";"0007";"000053";"0161044";"0060999";"10MG/G";"000";"00000000";"092";"00000004";"1012";"";"00029459";"0058";"000001";D05AC01;"0002";"000215";"";"";
"0711";"0";0;"";"01-08-2020";"";"00131776";DITRC2;DITRANOL 20MG/G GEL;DITRANOL;DITRANOL GEL 20MG/G;"00059153";"0006";"000167";"0007";"000053";"0161045";"0060999";"20MG/G";"000";"00000000";"092";"00000004";"1012";"";"00029459";"0058";"000001";D05AC01;"0002";"000215";"";"";
"0711";"0";0;"";"01-08-2020";"";"00131784";DITRC3;DITRANOL 30MG/G GEL;DITRANOL;DITRANOL GEL 30MG/G;"00090182";"0006";"000167";"0007";"000053";"0161046";"0060999";"30MG/G";"000";"00000000";"092";"00000004";"1012";"";"00029459";"0058";"000001";D05AC01;"0002";"000215";"";"";
"0711";"0";0;"";"01-08-2020";"";"00131792";THALT5;THALIDOMIDE 50MG TABLET;THALIDOMIDE;THALIDOMIDE TABLET  50MG;"00109819";"0006";"000230";"0007";"000009";"0161047";"0093593";"50MG";"000";"00000000";"031";"00000002";"1012";"";"00056944";"0058";"000004";L04AX02;"0002";"000245";"";"";
"0711";"0";0;"";"01-08-2020";"";"00131806";THALT1;THALIDOMIDE 100MG TABLET;THALIDOMIDE;THALIDOMIDE TABLET 100MG;"00109827";"0006";"000230";"0007";"000009";"0161048";"0093593";"100MG";"000";"00000000";"031";"00000002";"1012";"";"00056944";"0058";"000004";L04AX02;"0002";"000245";"";"";
"0711";"1";1;"";"01-07-2012";"";"00131814";REHYT;REHYDRATIEZOUT BRUISTABLET;REHYDRATIEZOUT;REHYDRATIEZOUT BRUISTABLET MEDIQ (OUD);"00109835";"0006";"000270";"0007";"000009";"0161049";"0094656";"";"000";"00000000";"092";"00000004";"1012";"";"00056936";"0058";"000004";A07CA;"0002";"000245";"";"";
"0711";"1";1;"";"01-04-2020";"";"00131822";PRAST5;PRASUGREL 5MG TABLET;PRASUGREL;PRASUGREL TABLET  5MG (OUD);"00109843";"0006";"000230";"0007";"000009";"0161050";"0161051";"5MG";"000";"00000000";"092";"00000004";"1012";"";"00056952";"0058";"000004";B01AC22;"0002";"000245";"";"";
