"BSTNUM";"MUTKOD";"VERVALLEN";"BACKUPID";"TSNR";"TSITNR";"THITMK";"THAKD1";"THAKD2";"THAKD3";"THAKD4";"THAKD5";"THAKD6";"THNM15";"THNM50";"THNM4";"THNM25";"NIETVOORSC";"SourceCode"
"0902";"1";1;"";"0130";"000371";"";"";"";"";"";"";"";"371";. zalcitabine 2 uur VOOR antacidum;"";.zalcitab. 2 uur VOOR ant;0;
"0902";"1";1;"";"0130";"000372";"";"";"";"";"";"";"";"372";. cefalosporine 2 uur VOOR ander middel;"";.cefalo 2 uur VOOR ander;0;
"0902";"1";1;"";"0130";"000373";"";"";"";"";"";"";"";"373";. indinavir 1 uur VOOR of NA antacidum;"";.indinav 1uur VOOR/NA ant;0;
"0902";"1";1;"";"0130";"000374";"";"";"";"";"";"";"";"374";. tetracycline 2 uur VOOR didanosine;"";.tetrac. 2 uur VOOR dida.;0;
"0902";"1";1;"";"0130";"000375";"";"";"";"";"";"";"";"375";. chinolon 4 uur VOOR didanosine;"";.chinolon 4 uur VOOR dida;0;
"0902";"1";1;"";"0130";"000376";"";"";"";"";"";"";"";"376";Effect adrenaline kan afnemen;"";Effect adrenal. neemt af;0;
"0902";"1";1;"";"0130";"000377";"";"";"";"";"";"";"";"377";- neem met de patient folder I-16 door;"";- neem folder I-16 door;0;
"0902";"1";1;"";"0130";"000378";"";"";"";"";"";"";"";"378";- neem met de patient folder I-17 door;"";- neem folder I-17 door;0;
"0902";"1";1;"";"0130";"000379";"";"";"";"";"";"";"";"379";- neem met de patient folder I-18 door;"";- neem folder I-18 door;0;
"0902";"1";1;"";"0130";"000380";"";"";"";"";"";"";"";"380";- geef interactiefolder I-16 mee;"";- geef folder I-16 mee;0;
"0902";"1";1;"";"0130";"000381";"";"";"";"";"";"";"";"381";- geef interactiefolder I-17 mee;"";- geef folder I-17 mee;0;
"0902";"1";1;"";"0130";"000382";"";"";"";"";"";"";"";"382";- geef interactiefolder I-18 mee;"";- geef folder I-18 mee;0;
"0902";"1";1;"";"0130";"000383";"";"";"";"";"";"";"";"383";Spiegel sildenafil kan toenemen;"";Spiegel silden. neemt toe;0;
"0902";"1";1;"";"0130";"000384";"";"";"";"";"";"";"";"384";Spiegel leflunomidemetaboliet daalt;"";Spiegel leflun.met. daalt;0;
"0902";"1";1;"";"0130";"000385";"";"";"";"";"";"";"";"385";Parenteraal itraconazol:;"";Parenteraal itraconazol:;0;
"0902";"1";1;"";"0130";"000386";"";"";"";"";"";"";"";"386";Effect cyclo/ifosfamide neemt af;"";Eff. cyclo/ifos neemt af;0;
"0902";"1";1;"";"0130";"000387";"";"";"";"";"";"";"";"387";Ritonavir versnelt afbraak middel;"";Ritonav. versnelt afbraak;0;
"0902";"1";1;"";"0130";"000388";"";"";"";"";"";"";"";"388";Toxiciteit zidovudine kan toenemen;"";Tox. zidovudine neemt toe;0;
"0902";"1";1;"";"0130";"000389";"";"";"";"";"";"";"";"389";Efavirenz verlaagt effect van dit middel;"";Efavirenz verlaagt effect;0;
"0902";"1";1;"";"0130";"000390";"";"";"";"";"";"";"";"390";Daru/fosampr remt afbraak van dit middel;"";Daru/fosampr remt afbraak;0;
"0902";"1";1;"";"0130";"000391";"";"";"";"";"";"";"";"391";Effect fosamprenavir neemt af;"";Eff fosamprenavir daalt;0;
"0902";"1";1;"";"0130";"000392";"";"";"";"";"";"";"";"392";- dosis fosamprenavir verhogen;"";- dosis fosampre verhogen;0;
"0902";"1";1;"";"0130";"000393";"";"";"";"";"";"";"";"393";Effect efavirenz neemt af;"";Eff. efavirenz neemt af;0;
"0902";"1";1;"";"0130";"000394";"";"";"";"";"";"";"";"394";- dosis efavirenz moet verhoogd;"";- dosis efav. verhogen;0;
"0902";"1";1;"";"0130";"000395";"";"";"";"";"";"";"";"395";Effect rifabutine neemt af;"";Eff. rifabutine neemt af;0;
"0902";"1";1;"";"0130";"000396";"";"";"";"";"";"";"";"396";- dosis rifabutine moet verhoogd;"";- dosis rifab. verhogen;0;
"0902";"1";1;"";"0130";"000397";"";"";"";"";"";"";"";"397";Clozapinespiegel kan stijgen;"";Clozapinespiegel stijgt;0;
"0902";"1";1;"";"0130";"000398";"";"";"";"";"";"";"";"398";Absorptie middel neemt af;"";Absorptie middel neemt af;0;
"0902";"1";1;"";"0130";"000399";"";"";"";"";"";"";"";"399";. middel 1 uur VOOR of NA antacidum;"";.middel 1 uur VOOR/NA ant;0;
"0902";"1";1;"";"0130";"000400";"";"";"";"";"";"";"";"400";IJzer bij voorkeur tijdelijk staken;"";IJzer tijdelijk staken;0;
"0902";"1";1;"";"0130";"000401";"";"";"";"";"";"";"";"401";Inductor toegevoegd aan ciclosporine:;"";Inductor toegevoegd ciclo;0;
"0902";"1";1;"";"0130";"000402";"";"";"";"";"";"";"";"402";Ciclosporine toegevoegd aan inductor:;"";ciclo toegevoegd induct:;0;
"0902";"1";1;"";"0130";"000403";"";"";"";"";"";"";"";"403";Herhaling inductor gewijzigde dosis:;"";Herh. induct. gewijz. dos;0;
"0902";"1";1;"";"0130";"000404";"";"";"";"";"";"";"";"404";Herhaling inductor zelfde dosis:;"";Herh. induct. zelfde dos.;0;
"0902";"1";1;"";"0130";"000405";"";"";"";"";"";"";"";"405";Herhaling ciclosporine:;"";Herhaling ciclosporine:;0;
"0902";"1";1;"";"0130";"000406";"";"";"";"";"";"";"";"406";Spiegel digoxine kan afnemen;"";Spiegel digoxine neemt af;0;
"0902";"1";1;"";"0130";"000407";"";"";"";"";"";"";"";"407";. tetracycline 2 uur VOOR ijzer;"";. tetrac 2 uur VOOR ijzer;0;
"0902";"1";1;"";"0130";"000408";"";"";"";"";"";"";"";"408";. chinolon 2 uur VOOR ijzer;"";. chinol 2 uur VOOR ijzer;0;
"0902";"1";1;"";"0130";"000409";"";"";"";"";"";"";"";"409";Tacrolimus toegevoegd aan inductor:;"";Tacrol toegevoegd induct:;0;
"0902";"1";1;"";"0130";"000410";"";"";"";"";"";"";"";"410";Herhaling tacrolimus:;"";Herhaling tacrolimus:;0;
"0902";"1";1;"";"0130";"000411";"";"";"";"";"";"";"";"411";Inductor toegevoegd aan tacrolimus:;"";Induct toegevoegd tacrol:;0;
"0902";"1";1;"";"0130";"000412";"";"";"";"";"";"";"";"412";Inductor toegevoegd aan methadon:;"";Induct toegevoegd methad:;0;
"0902";"1";1;"";"0130";"000413";"";"";"";"";"";"";"";"413";Methadon toegevoegd aan inductor:;"";Methad toegevoegd induct:;0;
"0902";"1";1;"";"0130";"000414";"";"";"";"";"";"";"";"414";Herhaling methadon:;"";Herhaling methadon:;0;
"0902";"1";1;"";"0130";"000415";"";"";"";"";"";"";"";"415";Inductor toegevoegd aan doxycycline:;"";Inductor toegevoegd doxy:;0;
"0902";"1";1;"";"0130";"000416";"";"";"";"";"";"";"";"416";Doxycycline toegevoegd aan inductor:;"";Doxy toegevoegd inductor:;0;
"0902";"1";1;"";"0130";"000417";"";"";"";"";"";"";"";"417";Herhaling doxycycline:;"";Herhaling doxycycline:;0;
"0902";"1";1;"";"0130";"000418";"";"";"";"";"";"";"";"418";Rifamp/metoclop toegevoegd atovaquon:;"";Rif/meto toegevoegd atov:;0;
"0902";"1";1;"";"0130";"000419";"";"";"";"";"";"";"";"419";Herhaling rifamp/metoclop gewijz. dosis:;"";Herh rif/meto gewijz dos:;0;
"0902";"1";1;"";"0130";"000420";"";"";"";"";"";"";"";"420";Atovaquon toegevoegd rifamp/metoclop:;"";Atov toegevoegd rif/meto:;0;
"0902";"1";1;"";"0130";"000421";"";"";"";"";"";"";"";"421";Herhaling atovaquon:;"";Herhaling atovaquon:;0;
"0902";"1";1;"";"0130";"000422";"";"";"";"";"";"";"";"422";Herhaling rifamp/metoclop zelfde dosis:;"";Herh rif/meto zelfde dos:;0;
"0902";"1";1;"";"0130";"000423";"";"";"";"";"";"";"";"423";Rifampicine toegevoegd aan fenytoine:;"";Rifamp toegevoegd fenyt:;0;
"0902";"1";1;"";"0130";"000424";"";"";"";"";"";"";"";"424";Fenytoine toegevoegd aan rifampicine:;"";Fenyt toegevoegd rifamp:;0;
"0902";"1";1;"";"0130";"000425";"";"";"";"";"";"";"";"425";Herhaling rifampicine gewijzigde dosis:;"";Herh rifamp gewijz. dos:;0;
"0902";"1";1;"";"0130";"000426";"";"";"";"";"";"";"";"426";Herhaling fenytoine:;"";Herhaling fenytoine:;0;
"0902";"1";1;"";"0130";"000427";"";"";"";"";"";"";"";"427";Herhaling rifampicine zelfde dosis:;"";Herh rifamp zelfde dosis:;0;
"0902";"1";1;"";"0130";"000428";"";"";"";"";"";"";"";"428";Carbamazepine toegevoegd aan valproinez:;"";Carbama toegevoegd valpro;0;
"0902";"1";1;"";"0130";"000429";"";"";"";"";"";"";"";"429";Valproinez toegevoegd aan carbamazepine:;"";Valpro toegevoegd carbama;0;
"0902";"1";1;"";"0130";"000430";"";"";"";"";"";"";"";"430";Herhaling carbamazep. gewijzigde dosis:;"";Herh carbamaz gewijz dos:;0;
"0902";"1";1;"";"0130";"000431";"";"";"";"";"";"";"";"431";Herhaling valproinez. gewijzigde dosis:;"";Herh valpro gewijz. dos:;0;
"0902";"1";1;"";"0130";"000432";"";"";"";"";"";"";"";"432";Herhaling carbamazepine zelfde dosis:;"";Herh carbamaz. zelfde dos;0;
"0902";"1";1;"";"0130";"000433";"";"";"";"";"";"";"";"433";Herhaling valproinezuur zelfde dosis:;"";Herh valpro zelfde dosis:;0;
"0902";"1";1;"";"0130";"000434";"";"";"";"";"";"";"";"434";Corticosteroid KORTER DAN 2 WEKEN:;"";Cortico KORTER 2 WEKEN:;0;
"0902";"1";1;"";"0130";"000435";"";"";"";"";"";"";"";"435";Corticosteroid LANGER DAN 2 WEKEN:;"";Cortico LANGER 2 WEKEN:;0;
"0902";"1";1;"";"0130";"000436";"";"";"";"";"";"";"";"436";Inductor toegevoegd aan corticosteroid:;"";Induct toegevoegd cortico;0;
"0902";"1";1;"";"0130";"000437";"";"";"";"";"";"";"";"437";Corticosteroid toegevoegd aan inductor:;"";Cortico toegevoegd induct;0;
"0902";"1";1;"";"0130";"000438";"";"";"";"";"";"";"";"438";Herhaling corticosteroid:;"";Herhaling corticosteroid:;0;
"0902";"1";1;"";"0130";"000439";"";"";"";"";"";"";"";"439";Inductor toegevoegd aan disopyramide:;"";Induct toegevoegd disopyr;0;
"0902";"1";1;"";"0130";"000440";"";"";"";"";"";"";"";"440";Disopyramide toegevoegd aan inductor:;"";Disopyr toegevoegd induct;0;
"0902";"1";1;"";"0130";"000441";"";"";"";"";"";"";"";"441";Herhaling disopyramide:;"";Herhaling disopyramide:;0;
"0902";"1";1;"";"0130";"000442";"";"";"";"";"";"";"";"442";Effect carbamazepine wijzigt;"";Effect carbamaz. wijzigt;0;
"0902";"1";1;"";"0130";"000443";"";"";"";"";"";"";"";"443";- als na overleg wordt afgeleverd:;"";- als wordt afgeleverd:;0;
"0902";"1";1;"";"0130";"000444";"";"";"";"";"";"";"";"444";Clindamycine toegevoegd aan ciclosp.:;"";Clindam. aan ciclosporin:;0;
"0902";"1";1;"";"0130";"000445";"";"";"";"";"";"";"";"445";Ciclosporine toegevoegd aan clindam.:;"";Ciclosp. aan clindamycin:;0;
"0902";"1";1;"";"0130";"000446";"";"";"";"";"";"";"";"446";Minipil of implantaat NIET AFLEVEREN;"";Minipil/impl NIET AFLEVER;0;
"0902";"1";1;"";"0130";"000447";"";"";"";"";"";"";"";"447";Statine meer dan 20 mg per dag;"";Statine > 20 mg per dag;0;
"0902";"1";1;"";"0130";"000448";"";"";"";"";"";"";"";"448";Statine 20 mg of minder per dag;"";Statine t/m 20 mg per dag;0;
"0902";"1";1;"";"0130";"000449";"";"";"";"";"";"";"";"449";. chinolon 4 uur VOOR sucralfaat;"";. chinol. 4 uur VOOR suc.;0;
"0902";"1";1;"";"0130";"000450";"";"";"";"";"";"";"";"450";. tetracycline 2 uur VOOR sucralfaat;"";. tetrac 2 uur VOOR sucr.;0;
"0902";"1";1;"";"0130";"000451";"";"";"";"";"";"";"";"451";. chinolon 4 uur VOOR andere middel;"";. chinol 4 uur VOOR ander;0;
"0902";"1";1;"";"0130";"000452";"";"";"";"";"";"";"";"452";. methyldopa 2 uur VOOR ijzer;"";.methyld 2 uur VOOR ijzer;0;
"0902";"1";1;"";"0130";"000453";"";"";"";"";"";"";"";"453";. levodopa 2 uur VOOR ijzer;"";. levodop 2 uur VOOR Fe;0;
"0902";"1";1;"";"0130";"000454";"";"";"";"";"";"";"";"454";. ijzer 1 uur NA eten;"";. ijzer 1 uur NA eten;0;
"0902";"1";1;"";"0130";"000455";"";"";"";"";"";"";"";"455";. ijzer 2 uur VOOR ander middel;"";.ijzer 2 uur VOOR ander m;0;
"0902";"1";1;"";"0130";"000456";"";"";"";"";"";"";"";"456";. antacidum 1 uur NA eten;"";. antacidum 1 uur NA eten;0;
"0902";"1";1;"";"0130";"000457";"";"";"";"";"";"";"";"457";. thyreomimeticum 2 uur VOOR sucralfaat;"";. thyr. 2 uur VOOR sucr.;0;
"0902";"1";1;"";"0130";"000458";"";"";"";"";"";"";"";"458";. thyreomimeticum 2 uur VOOR ander middel;"";. thyr. 2 uur VOOR ander;0;
"0902";"1";1;"";"0130";"000459";"";"";"";"";"";"";"";"459";Effect penicillamine neemt af;"";Effect penicil.  neemt af;0;
"0902";"1";1;"";"0130";"000460";"";"";"";"";"";"";"";"460";. penicillamine 2 uur VOOR antacidum;"";. penicil. 2 uur VOOR ant;0;
"0902";"1";1;"";"0130";"000461";"";"";"";"";"";"";"";"461";. penicillamine 2 uur VOOR ijzer;"";.penicil 2 uur VOOR ijzer;0;
"0902";"1";1;"";"0130";"000462";"";"";"";"";"";"";"";"462";. thyreomimeticum 2 uur VOOR ijzer;"";. thyr. 2 uur VOOR ijzer;0;
"0902";"1";1;"";"0130";"000463";"";"";"";"";"";"";"";"463";Orlistat toegevoegd aan ciclosporine:;"";Orlistat aan ciclosporin:;0;
"0902";"1";1;"";"0130";"000464";"";"";"";"";"";"";"";"464";Ciclosporine toegevoegd aan orlistat:;"";Ciclospor. aan orlistat:;0;
"0902";"1";1;"";"0130";"000465";"";"";"";"";"";"";"";"465";Herhaling orlistat:;"";Herhaling orlistat:;0;
"0902";"1";1;"";"0130";"000466";"";"";"";"";"";"";"";"466";Herhaling orlistat zelfde dosis:;"";Herh orlistat zelfde dos:;0;
"0902";"1";1;"";"0130";"000467";"";"";"";"";"";"";"";"467";Volgorde van toediening is van belang;"";Volgorde toedien. belang;0;
"0902";"1";1;"";"0130";"000468";"";"";"";"";"";"";"";"468";Bloedglucoseverl. toegevoegd aan betabl:;"";Bloedglucosev. aan betabl;0;
"0902";"1";1;"";"0130";"000469";"";"";"";"";"";"";"";"469";Betabl. toegevoegd aan bloedglucoseverl:;"";Betabl. aan bloedglucosev;0;
"0902";"1";1;"";"0130";"000470";"";"";"";"";"";"";"";"470";Spiegel buspiron kan toenemen;"";Buspironspiegel neemt toe;0;
"0902";"1";1;"";"0130";"000471";"";"";"";"";"";"";"";"471";Herhaling combinatie:;"";Herhaling combinatie:;0;
"0902";"1";1;"";"0130";"000472";"";"";"";"";"";"";"";"472";Enzymremmer toegevoegd aan buspiron;"";Enzymremmer aan buspiron;0;
"0902";"1";1;"";"0130";"000473";"";"";"";"";"";"";"";"473";Buspiron toegevoegd aan enzymremmer;"";Buspiron aan enzymremmer;0;
"0902";"1";1;"";"0130";"000475";"";"";"";"";"";"";"";"475";Nefazodon toegevoegd aan buspiron;"";Nefazodon aan buspiron;0;
"0902";"1";1;"";"0130";"000476";"";"";"";"";"";"";"";"476";Buspiron toegevoegd aan nefazodon;"";Buspiron aan nefazodon;0;
"0902";"1";1;"";"0130";"000477";"";"";"";"";"";"";"";"477";- neem met de patient folder I-19 door;"";- neem folder I-19 door;0;
"0902";"1";1;"";"0130";"000478";"";"";"";"";"";"";"";"478";- geef interactiefolder I-19 mee;"";- geef folder I-19 mee;0;
"0902";"1";1;"";"0130";"000479";"";"";"";"";"";"";"";"479";Spiegel ergotamine neemt toe;"";Spiegel ergotam neemt toe;0;
"0902";"1";1;"";"0130";"000480";"";"";"";"";"";"";"";"480";* TERBINAFINE algemeen advies:;"";* TEBINAF algemeen advies;0;
"0902";"1";1;"";"0130";"000481";"";"";"";"";"";"";"";"481";- neem met de patient folder I-15 door;"";- neem folder I-15 door;0;
"0902";"1";1;"";"0130";"000482";"";"";"";"";"";"";"";"482";- geef interactiefolder I-15 mee;"";- geef folder I-15 mee;0;
"0902";"1";1;"";"0130";"000483";"";"";"";"";"";"";"";"483";* TERBINAFINE advies fabrikant:;"";* TERBINAF advies fabrik:;0;
"0902";"1";1;"";"0130";"000484";"";"";"";"";"";"";"";"484";* ITRACONAZOL of KETOCONAZOL:;"";* ITRACONAZOL of KETOCON.;0;
"0902";"1";1;"";"0130";"000485";"";"";"";"";"";"";"";"485";* CERIVASTATINE + GEMFIBROZIL:;"";* CERIVAS. + GEMFIBROZIL:;0;
"0902";"1";1;"";"0130";"000486";"";"";"";"";"";"";"";"486";* ANDERE COMBINATIE:;"";* ANDERE COMBINATIE:;0;
"0902";"1";1;"";"0130";"000487";"";"";"";"";"";"";"";"487";Spiegel sirolimus kan toenemen;"";Spiegel sirolimus stijgt;0;
"0902";"1";1;"";"0130";"000488";"";"";"";"";"";"";"";"488";Effect sirolimus kan afnemen;"";Effect sirolimus neemt af;0;
"0902";"1";1;"";"0130";"000489";"";"";"";"";"";"";"";"489";Inductor toegevoegd aan ever/sirolimus:;"";Induct toegev ever/siroli;0;
"0902";"1";1;"";"0130";"000490";"";"";"";"";"";"";"";"490";Ever/sirolimus toegevoegd aan inductor:;"";Ever/siroli toegev induct;0;
"0902";"1";1;"";"0130";"000491";"";"";"";"";"";"";"";"491";Herhaling ever/sirolimus:;"";Herhaling ever/sirolimus:;0;
"0902";"1";1;"";"0130";"000492";"";"";"";"";"";"";"";"492";Spiegel olanzapine kan stijgen;"";Spiegel olanzapine stijgt;0;
"0902";"1";1;"";"0130";"000493";"";"";"";"";"";"";"";"493";Combinatie voor de eerste keer:;"";Combinatie eerste keer:;0;
"0902";"1";1;"";"0130";"000494";"";"";"";"";"";"";"";"494";Combinatie eerder gebruikt:;"";Comb.  eerder gebruikt:;0;
"0902";"1";1;"";"0130";"000495";"";"";"";"";"";"";"";"495";Vraag patient naar bijwerkingen;"";Vraag naar bijwerkingen;0;
"0902";"1";1;"";"0130";"000496";"";"";"";"";"";"";"";"496";- zo nee, afleveren;"";- zo nee, afleveren;0;
"0902";"1";1;"";"0130";"000497";"";"";"";"";"";"";"";"497";- zo ja, overleg met apotheker;"";-zo ja, overleg apotheker;0;
"0902";"1";1;"";"0130";"000498";"";"";"";"";"";"";"";"498";DOXYCYCLINE:;"";DOXYCYCLINE:;0;
"0902";"1";1;"";"0130";"000499";"";"";"";"";"";"";"";"499";Cimetidine MINDER dan 1200 mg/dag:;"";Cimet MINDER 1200 mg/dag:;0;
"0902";"1";1;"";"0130";"000500";"";"";"";"";"";"";"";"500";Cimetidine 1200 mg of MEER per dag:;"";Cimet 1200 mg of MEER/dag;0;
"0902";"1";1;"";"0130";"000501";"";"";"";"";"";"";"";"501";Als toch didanosine-KAUWTABLET:;"";Als toch KAUWTABLET dida:;0;
"0902";"1";1;"";"0130";"000502";"";"";"";"";"";"";"";"502";Effect itra/voriconazol kan afnemen;"";Effect itra/vori neemt af;0;
"0902";"1";1;"";"0130";"000503";"";"";"";"";"";"";"";"503";Lopinavir remt afbraak van dit middel;"";Lopinavir remt afbraak;0;
"0902";"1";1;"";"0130";"000504";"";"";"";"";"";"";"";"504";Lopinavir versnelt afbraak middel;"";Lopinav. versnelt afbraak;0;
"0902";"1";1;"";"0130";"000505";"";"";"";"";"";"";"";"505";Effect bupropion kan afnemen;"";Effect bupropion neemt af;0;
"0902";"1";1;"";"0130";"000506";"";"";"";"";"";"";"";"506";Toxiciteit bupropion kan toenemen;"";Tox bupropion neemt toe;0;
"0902";"1";1;"";"0130";"000507";"";"";"";"";"";"";"";"507";Effect lopinavir neemt af;"";Effect lopinavir neemt af;0;
"0902";"1";1;"";"0130";"000508";"";"";"";"";"";"";"";"508";Spiegel lopinavir kan toenemen;"";Spiegel lopinav neemt toe;0;
"0902";"1";1;"";"0130";"000509";"";"";"";"";"";"";"";"509";Toxiciteit didanosine kan toenemen;"";Tox didanosine neemt toe;0;
"0902";"1";1;"";"0130";"000510";"";"";"";"";"";"";"";"510";Effect amiodaron kan afnemen;"";Effect amiodaron neemt af;0;
"0902";"1";1;"";"0130";"000511";"";"";"";"";"";"";"";"511";Remmer toegevoegd aan benzodiazepine;"";Remmer aan benzodiazepine;0;
"0902";"1";1;"";"0130";"000512";"";"";"";"";"";"";"";"512";- vraag patient dosis benzo gehalveerd;"";vraag patient dosis benzo;0;
"0902";"1";1;"";"0130";"000513";"";"";"";"";"";"";"";"513";- zo ja, afleveren;"";- zo ja, afleveren;0;
"0902";"1";1;"";"0130";"000514";"";"";"";"";"";"";"";"514";- zo nee, overleg met apotheker;"";- zo nee, overleg met apo;0;
"0902";"1";1;"";"0130";"000515";"";"";"";"";"";"";"";"515";Benzodiazepine toegevoegd aan remmer;"";Benzodiazepine aan remmer;0;
"0902";"1";1;"";"0130";"000516";"";"";"";"";"";"";"";"516";Effect carbamazepine kan afnemen;"";Effect carbamaz. neemt af;0;
"0902";"1";1;"";"0130";"000517";"";"";"";"";"";"";"";"517";Effect haloperidol neemt af;"";Effect haloperid neemt af;0;
"0902";"1";1;"";"0130";"000518";"";"";"";"";"";"";"";"518";Herhaling remmer ongewijzigde dosis:;"";Herh. remmer zelfde dosis;0;
"0902";"1";1;"";"0130";"000519";"";"";"";"";"";"";"";"519";Remmer toegevoegd aan tacrolimus:;"";Remmer toegevoegd aan tac;0;
"0902";"1";1;"";"0130";"000520";"";"";"";"";"";"";"";"520";Tacrolimus toegevoegd aan remmer:;"";Tacrolimus toegevoegd:;0;
"0902";"1";1;"";"0130";"000521";"";"";"";"";"";"";"";"521";Herhaling remmer gewijzigde dosis:;"";Herh. remmer gewijz. dos.;0;
"0902";"1";1;"";"0130";"000522";"";"";"";"";"";"";"";"522";Remmer toegevoegd aan ciclosporine:;"";Remmer toegev. aan ciclo;0;
"0902";"1";1;"";"0130";"000523";"";"";"";"";"";"";"";"523";Ciclosporine toegevoegd aan remmer:;"";Ciclo. toegev. aan remmer;0;
"0902";"1";1;"";"0130";"000524";"";"";"";"";"";"";"";"524";Vaginale ring:;"";Vaginale ring:;0;
"0902";"1";1;"";"0130";"000525";"";"";"";"";"";"";"";"525";Effect acetylsalicylzuur wordt geremd;"";Effect asz. wordt geremd;0;
"0902";"1";1;"";"0130";"000526";"";"";"";"";"";"";"";"526";. acetylsalicylzuur 2 uur VOOR ibuprofen;"";.asz 2 uur VOOR ibuprofen;0;
"0902";"1";1;"";"0130";"000527";"";"";"";"";"";"";"";"527";STOOTKUUR: afleveren;"";STOOTKUUR: afleveren;0;
"0902";"1";1;"";"0130";"000528";"";"";"";"";"";"";"";"528";GEEN stootkuur:;"";GEEN stootkuur:;0;
"0902";"1";1;"";"0130";"000529";"";"";"";"";"";"";"";"529";Spiegel vardenafil neemt toe;"";Spiegel vardenafil stijgt;0;
"0902";"1";1;"";"0130";"000530";"";"";"";"";"";"";"";"530";Effect op nierfunctie wordt versterkt;"";Ef op nierfunct versterkt;0;
"0902";"1";1;"";"0130";"000531";"";"";"";"";"";"";"";"531";HARTFALEN:;"";HARTFALEN:;0;
"0902";"1";1;"";"0130";"000532";"";"";"";"";"";"";"";"532";HOGE BLOEDDRUK:;"";HOGE BLOEDDRUK:;0;
"0902";"1";1;"";"0130";"000533";"";"";"";"";"";"";"";"533";NSAID-gebruik maximaal 2 weken:;"";NSAID-gebruik max 2 weken;0;
"0902";"1";1;"";"0130";"000534";"";"";"";"";"";"";"";"534";NSAID-gebruik langer dan 2 weken:;"";NSAID-gebruik > 2 weken;0;
"0902";"1";1;"";"0130";"000535";"";"";"";"";"";"";"";"535";- adviseer (extra) bloeddrukcontrole;"";- adviseer bloeddrukcontr;0;
"0902";"1";1;"";"0130";"000536";"";"";"";"";"";"";"";"536";Effect immunosuppressivum kan afnemen;"";Eff immunusuppr neemt af;0;
"0902";"1";1;"";"0130";"000537";"";"";"";"";"";"";"";"537";Orlistat toegevoegd aan immunosuppres.:;"";Orlistat toegev aan immun;0;
"0902";"1";1;"";"0130";"000538";"";"";"";"";"";"";"";"538";Immunosuppres. toegevoegd aan orlistat:;"";Immun toegev aan orlistat;0;
"0902";"1";1;"";"0130";"000539";"";"";"";"";"";"";"";"539";Herhaling immunosuppressivum:;"";Herhaling immunosuppres.:;0;
"0902";"1";1;"";"0130";"000540";"";"";"";"";"";"";"";"540";Eerste uitgifte:;"";Eerste uitgifte:;0;
"0902";"1";1;"";"0130";"000541";"";"";"";"";"";"";"";"541";Effect diureticum kan afnemen;"";Effec diureticum neemt af;0;
"0902";"1";1;"";"0130";"000542";"";"";"";"";"";"";"";"542";Spiegel repaglinide kan toenemen;"";Spiegel repagli neemt toe;0;
