Backup ID,Bestandnummer,Bruto formule,CAS-nummer,Code opiumwet,Code rijvaardigheid,Code stamnaam toegestaan,Code vergift,Code werkzaam bestanddeel/hulp,Databroncode,Generieke naam,Generiekenaamcode,Informatorium stof code,IsStamnaam,Molecuulgewicht,Molecuulgewicht indicator,Molecuulgewicht samenstelling,Mutatiecode,Soortelijk gewicht,Stamnaamcode,Volledige generieke naam code,Voorkeurseenheid memocode
,0750,,000000000,,,,,W,,RHAMNUS PURSHIANA EXTRACT,047708,002181,FALSE,0.00,,0.00,0,0.00,025836,047708,MG
,0750,,000000000,,,,,W,,RHEUM WORTEL,047716,001475,FALSE,0.00,,0.00,0,0.00,013072,047716,MG
,0750,,000000000,,,,,W,,"RHEUM EXTRACT, DROOG",047724,001475,FALSE,0.00,,0.00,0,0.00,013072,047724,MG
,0750,,000000000,,,,,B,,RHOEADOS BLOEMBLAD,047732,000000,FALSE,0.00,,0.00,0,0.00,017523,047732,MG
,0750,,000000000,,,S,,W,,QUEBRACHO PREPARAAT,047740,000000,TRUE,0.00,,0.00,0,0.00,047740,047740,XX
,0750,,000000000,,,,,B,,QUEBRACHO TINCTUUR,047759,000000,FALSE,0.00,,0.00,0,0.00,047740,047759,MG
,0750,C37H47NO12,006998603,,,S,,W,,RIFAMYCINE,047767,000000,TRUE,697.80,,697.80,0,0.00,047767,047767,MG
,0750,C12H17NO3,032953892,,,S,,W,,RIMITEROL,047775,000000,TRUE,223.28,,223.28,0,0.00,047775,047775,MG
,0750,C17H21NO3,026652095,,,S,,W,,RITODRINE,047783,001555,TRUE,287.37,,287.37,0,0.00,047783,047783,MG
,0750,,000000000,,,S,,B,,"ROZEN WATER, KUNSTMATIG",047791,000000,TRUE,0.00,,0.00,0,1.00,047791,047791,MG
,0750,,000000000,,,,,B,,FRAMBOZEN STROOP,047805,000000,FALSE,0.00,,0.00,0,1.30,017604,047805,MG
,0750,,000000000,,,S,,H,,ROOS PREPARAAT,047821,000000,TRUE,0.00,,0.00,0,0.00,047821,047821,XX
,0750,,000000000,,,,,B,,SALEB SLIJM,047856,000000,FALSE,0.00,,0.00,0,0.00,012750,047856,MG
,0750,,000000000,,,,,B,,SALEB KNOL,047864,000000,FALSE,0.00,,0.00,0,0.00,012750,047864,MG
,0750,,000000000,,,,,W,,SALIX ALBA BAST,047872,000000,FALSE,0.00,,0.00,0,0.00,032492,047872,MG
,0750,,000000000,,,,,W,,SALIX ALBA EXTRACT,047880,000000,FALSE,0.00,,0.00,0,0.00,032492,047880,MG
,0750,,000000000,,,,,B,,VLIER BES,047899,000000,FALSE,0.00,,0.00,0,0.00,025895,047899,MG
,0750,,000000000,,,,,B,,VLIER BLOEM,047902,000000,FALSE,0.00,,0.00,0,0.00,025895,047902,MG
,0750,C42H65N13O10.xCH3COOH.xH2O,039698787,,,,,W,,SARALASINE ACETAAT,047910,000000,FALSE,972.12,1,972.12,0,0.00,029300,047910,MG
,0750,,000000000,,,,,W,,SCILLA AZIJN,047937,000000,FALSE,0.00,,0.00,0,0.00,004499,047937,MG
,0750,,000000000,,,,,W,,"MOEDERKOORN EXTRACT, VLOEIBAAR",047945,000000,FALSE,0.00,,0.00,0,0.00,013188,047945,MG
,0750,,000000000,,,,,W,,MOEDERKOORN TINCTUUR,047953,000000,FALSE,0.00,,0.00,0,0.90,013188,047953,MG
,0750,,000000000,,,,,W,,MOEDERKOORN,047961,000000,FALSE,0.00,,0.00,0,0.00,013188,047961,MG
,0750,C76H104N18O19S2,051110011,,,S,,W,,SOMATOSTATINE,047988,001877,TRUE,1637.92,,1637.92,0,0.00,047988,047988,UG
,0750,,000000000,,,,,W,,SOMATOSTATINE (ALS ACETAAT),047996,001877,FALSE,1637.92,,1637.92,0,0.00,047988,029378,UG
,0750,,000000000,,,,,W,,"SECRETINE ""BOOTS""",048003,000590,FALSE,0.00,,0.00,0,0.00,008028,048003,CR
,0750,,000000000,,,,,W,,"SECRETINE ""FERRING""",048011,000590,FALSE,0.00,,0.00,0,0.00,008028,048011,CU
,0750,,000000000,,,S,,H,,SOJAFOSFATIDEN,048038,000000,TRUE,0.00,,0.00,0,0.00,048038,048038,MG
,0750,,000000000,,,S,,B,,VLUCHTIGE OLIE,048046,000000,TRUE,0.00,,0.00,0,0.00,048046,048046,XX
,0750,,000000000,,,,,W,,FUCUS POEDER,048054,000000,FALSE,0.00,,0.00,0,0.00,016756,048054,MG
,0750,,000000000,,,,,B,,ROZEN BLAD TINCTUUR,048062,000000,FALSE,0.00,,0.00,0,0.00,047821,048062,MG
,0750,,000000000,,,S,,W,,SAXIFRAGA PREPARAAT,048070,000000,TRUE,0.00,,0.00,0,0.00,048070,048070,XX
,0750,,000000000,,,,,W,,SAXIFRAGA WORTEL TINCTUUR,048089,000000,FALSE,0.00,,0.00,0,0.00,048070,048089,MG
,0750,,000000000,,,,,W,,POLYGALA SENEGA EXTRACT,048097,000000,FALSE,0.00,,0.00,0,0.00,010308,048097,MG
,0750,,000000000,,,,,W,,SENNA BLAD STROOP,048100,000963,FALSE,0.00,,0.00,0,1.30,013080,048100,MG
,0750,,000000000,,,,,W,,SENNA BLAD,048119,000963,FALSE,0.00,,0.00,0,0.00,013080,048119,MG
,0750,,008013114,,,,,W,,SENNA VRUCHT,048127,000963,FALSE,0.00,,0.00,0,0.00,013080,048127,MG
,0750,,000000000,,,,,W,,SENNA BLAD EXTRACT,048135,000963,FALSE,0.00,,0.00,0,0.00,013080,048135,MG
,0750,,000000000,,,,,W,,SENNA BLAD AFTREKSEL,048143,000963,FALSE,0.00,,0.00,0,1.00,013080,048143,MG
,0750,C42H38O20,000000000,,,S,,W,,SENNOSIDEN A+B,048151,002056,TRUE,862.72,,862.72,0,0.00,048151,048151,MG
,0750,,000000000,,,S,,W,,SEROTINA PREPARAAT,048178,000000,TRUE,0.00,,0.00,0,0.00,048178,048178,XX
,0750,,000000000,,,,,W,,SEROTINA KRUID,048186,000000,FALSE,0.00,,0.00,0,0.00,048178,048186,MG
,0750,,000000000,,,,,W,,"SECRETINE ""NATTERMANN""",048194,000590,FALSE,0.00,,0.00,0,0.00,008028,048194,MG
,0750,C12H20N2O3S,003930209,,,S,,W,,SOTALOL,048208,001601,TRUE,272.36,,272.36,0,0.00,048208,048208,MG
,0750,C14H24N2O7,001695778,,,S,,W,,SPECTINOMYCINE,048216,000000,TRUE,332.40,,332.40,0,0.00,048216,048216,MG
,0750,,000000000,,,,,W,,STOECHADOS BLOEM,048224,000000,FALSE,0.00,,0.00,0,0.00,032417,048224,MG
,0750,,000000000,,,S,,W,,DORNASE,048232,000655,TRUE,0.00,,1.00,0,0.00,048232,048232,XX
,0750,C22H30N2O2S,056030547,,1,S,,W,,SUFENTANIL,048240,001905,TRUE,386.60,,386.60,0,0.00,048240,048240,UG
,0750,*C22H29N2O2S.C6H7O6*,060561173,,1,,,W,,SUFENTANIL CITRAAT,048259,001905,FALSE,576.70,1,576.70,0,0.00,048240,048259,UG
,0750,,000000000,,,,,W,,SULBENICILLINE (ALS NA-ZOUT),048275,000000,FALSE,414.45,,414.45,0,0.00,023876,048291,MG
,0750,C16H16N2Na2O7S2,028002188,,,,,W,,SULBENICILLINE NATRIUM,048291,000000,FALSE,458.40,,458.40,0,0.00,023876,048291,MG
,0750,,000000000,,,S,,B,,SPIRAEA PREPARAAT,048305,000000,TRUE,0.00,,0.00,0,0.00,048305,048305,XX
,0750,,000000000,,,,,B,,SPIRAEA KRUID,048313,000000,FALSE,0.00,,0.00,0,0.00,048305,048313,MG
,0750,,000000000,,,,,B,,HAEMOPHILUS INFLUENZAE,048321,000000,FALSE,0.00,,0.00,0,0.00,056820,048321,MK
,0750,,000000000,,,,,W,,PNEUMOKOKKEN VERSCHILLENDE TYPEN POLYSACCHARIDEN,048348,001777,FALSE,0.00,,0.00,0,0.00,046175,048348,UG
,0750,,000000000,,,S,,W,,SOLANUM DULCAMARA PREPARAAT,048356,000000,TRUE,0.00,,0.00,0,0.00,048356,048356,XX
,0750,,000000000,,,,,W,,SOLANUM DULCAMARA KRUID,048364,000000,FALSE,0.00,,0.00,0,0.00,048356,048364,MG
,0750,C28H38O19,000126147,,,S,,W,,SUCROSE-OCTA-ACETAAT,048372,000000,TRUE,678.60,,678.60,0,0.00,048372,048372,MG
,0750,C7H9N3O3S,000547444,,,S,,W,,SULFACARBAMIDE,048380,000000,TRUE,215.30,1,215.30,0,0.00,048380,048380,MG
,0750,,000000000,,,S,,W,,STROPHANTHUS PREPARAAT,048399,000000,TRUE,0.00,,0.00,0,0.00,048399,048399,XX
,0750,,000000000,,,,,W,,STROPHANTHUS EXTRACT,048402,000000,FALSE,0.00,,0.00,0,0.00,048399,048402,MG
,0750,C13H13N3O5S2.H2O,006101173,,,,,W,,SUCCINYLSULFATHIAZOL 1-WATER,048410,000000,FALSE,373.40,,373.40,0,0.00,050350,048410,G
,0750,C7H10N4O2S.H2O,006190552,,,,,W,,SULFAGUANIDINE 1-WATER,048429,000000,FALSE,232.30,,232.30,0,0.00,050369,048429,MG
,0750,C14H30N2O4,000306401,,,S,,W,,SUXAMETHONIUM,048437,001201,TRUE,290.40,,290.40,0,0.00,048437,048437,MG
,0750,C20H16FO3SNa,063804159,,,,,W,,SULINDAC NATRIUM,048445,001672,FALSE,378.42,,378.42,0,0.00,001279,048445,MG
,0750,,000000000,,,,,W,,SULINDAC (ALS NA-ZOUT),048453,001672,FALSE,356.42,,356.42,0,0.00,001279,048445,MG
,0750,,000000000,,,,,W,,SULFAMETHIZOL (ALS OLAMINE),048461,000000,FALSE,270.30,,270.30,0,0.00,006564,006572,MG
,0750,C20H10Br4O10S2,000297836,,,S,,W,,SULFOBROOMFTALEINE,048488,000578,TRUE,794.00,,794.00,0,0.00,048488,048488,MG
,0750,,000000000,,,,,W,,TAMARINDE VRUCHT,048518,000000,FALSE,0.00,,0.00,0,0.00,025992,048518,XX
,0750,,000000000,,,,,W,,TAMARINDE EXTRACT,048526,000000,FALSE,0.00,,0.00,0,0.00,025992,048526,MG
,0750,C26H29NO,010540291,,,S,,W,,TAMOXIFEN,048534,001636,TRUE,371.53,,371.53,0,0.00,048534,048534,MG
,0750,,000000000,,,,,W,,TAMOXIFEN (ALS CITRAAT),048542,001636,FALSE,371.53,,371.53,0,0.00,048534,009393,MG
,0750,,000000000,,,S,,W,,TARAXACUM PREPARAAT,048550,000000,TRUE,0.00,,0.00,0,0.00,048550,048550,XX
,0750,,000000000,,,,,W,,TARAXACUM WORTEL,048569,000000,FALSE,0.00,,0.00,0,0.00,048550,048569,MG
,0750,,000000000,,,,,W,,TARAXACUM AFTREKSEL,048577,000000,FALSE,0.00,,0.00,0,0.00,048550,048577,XX
,0750,C12H19NO3,023031256,,,S,,W,,TERBUTALINE,048585,001230,TRUE,225.29,,225.29,0,0.00,048585,048585,MG
,0750,C15H24N2O2,000094246,,,S,,W,,TETRACAINE,048593,000051,TRUE,264.40,,264.40,0,0.00,048593,048593,MG
,0750,*C15H24N2O2.C7H6O4*,000000000,,,,,W,,TETRACAINE GENTISAAT,048607,000051,FALSE,418.50,1,418.50,0,0.00,048593,048607,MG
,0750,,000000000,,,,,W,,TETRACAINE (ALS GENTISAAT),048615,000051,FALSE,264.40,,264.40,0,0.00,048593,048607,MG
,0750,C10H20O2,000000000,,,S,,W,,TERPINE,048623,000000,TRUE,172.27,,172.27,0,0.00,048623,048623,MG
,0750,C21H22N2O2,000057249,,,S,,W,,STRYCHNINE,048631,000000,TRUE,334.40,,334.40,0,0.00,048631,048631,MG
,0750,,000357573,,,,,W,,STRYCHNOS ZAAD,048658,000000,FALSE,0.00,,0.00,0,0.00,016411,048658,MG
,0750,,000000000,,,,,W,,STRYCHNOS EXTRACT,048666,000000,FALSE,0.00,,0.00,0,0.00,016411,048666,MG
,0750,,000000000,,,,,W,,STRYCHNOS TINCTUUR,048674,000000,FALSE,0.00,,0.00,0,0.89,016411,048674,MG
,0750,,000000000,,,,,W,,STRAMONIUM BLAD,048682,000000,FALSE,0.00,,0.00,0,0.00,013315,048682,MG
,0750,,000000000,,,,,W,,STRAMONIUM BLAD POEDER,048690,000000,FALSE,0.00,,0.00,0,0.00,013315,048690,MG
,0750,,000000000,,,,,W,,STRAMONIUM KRUID,048704,000000,FALSE,0.00,,0.00,0,0.00,013315,048704,G
,0750,C22H24N2O8,000060548,,,S,,W,,TETRACYCLINE,048712,001401,TRUE,444.40,,444.40,0,0.00,048712,048712,MG
,0750,C136H210N40O31S(CH3CO2)6,060189346,,,,,W,,TETRACOSACTIDE HEXA-ACETAAT,048720,001863,FALSE,3287.50,,3287.50,0,0.00,003751,048720,MG
,0750,C7H8N4O2.C7H5O3Na,000000000,,,,,W,,THEOFYLLINE NATRIUMSALICYLAAT,048739,001447,FALSE,340.30,1,340.30,0,0.00,021075,048739,MG
,0750,,000000000,,,,,W,,THEOFYLLINE (ALS NATRIUMSALICYLAAT),048747,001447,FALSE,180.20,,180.20,0,0.00,021075,048739,MG
,0750,C14H18Cl2N2O6S.HCl,002611612,,,,,W,,THIAMFENICOL GLYCINAATHYDROCHLORIDE,048763,000000,FALSE,449.70,,449.70,0,0.00,005576,048763,MG
,0750,C12H17ClN4OS,000059438,,,S,,W,,THIAMINE,048771,001252,TRUE,300.80,1,300.80,0,0.00,048771,048771,MG
,0750,,000000000,,,,,H,,CACAO POEDER,048801,000000,FALSE,0.00,,0.00,0,0.00,021016,048801,MG
,0750,C13H16N2,000084220,,,S,,W,,TETRYZOLINE,048828,000000,TRUE,200.27,,200.27,0,0.00,048828,048828,MG
,0750,C22H29N3S2,001420559,,1,S,,W,,THIETHYLPERAZINE,048836,000000,TRUE,399.62,,399.62,0,0.00,048836,048836,MG
,0750,C18H23N2S,002338218,,,S,,W,,THIAZINAMIUM,048844,000193,TRUE,299.40,,299.40,0,0.00,048844,048844,MG
,0750,C7H8N4O2.C7H17NO5,000000000,,,,,W,,THEOFYLLINE MEGLUMINE,048852,001447,FALSE,375.40,1,375.40,0,0.00,021075,048852,MG
,0750,,000000000,,,,,W,,THEOFYLLINE (ALS MEGLUMINE),048860,001447,FALSE,180.20,,180.20,0,0.00,021075,048852,MG
,0750,C11H18N2O2S,000076755,,,S,,W,,THIOPENTAL,048879,000021,TRUE,242.30,,242.30,0,0.00,048879,048879,MG
,0750,C23H28ClN3O2S,000084060,,1,S,,W,,THIOPROPAZAAT,048887,000000,TRUE,446.00,,446.00,0,0.00,048887,048887,MG
,0750,C22H30N4O2S2,000316814,,1,S,,W,,THIOPROPERAZINE,048895,000000,TRUE,446.64,,446.64,0,0.00,048895,048895,MG
,0750,C15H24N2O4S.HCl,051012330,,1,,,W,,TIAPRIDE HYDROCHLORIDE,048909,001864,FALSE,364.90,,364.90,0,0.00,031356,048909,MG
,0750,C15H16N2O6S2,034787014,,,S,,W,,TICARCILLINE,048917,000000,TRUE,384.43,,384.43,0,0.00,048917,048917,MG
,0750,,000000000,,,,,W,,TICARCILLINE (ALS DI-NA-ZOUT),048925,000000,FALSE,384.43,,384.43,0,0.00,048917,022586,MG
,0750,C14H14ClNS,055142853,,,S,,W,,TICLOPIDINE,048933,000000,TRUE,263.78,,263.78,0,0.00,048933,048933,MG
,0750,C13H24N4O3S,026839758,,,S,,W,,TIMOLOL,048941,001642,TRUE,316.42,,316.42,0,0.00,048941,048941,MG
,0750,,000000000,,,,,B,,TIJM EXTRACT,048968,002203,FALSE,0.00,,0.00,0,0.00,010375,048968,MG
,0750,,000000000,,,S,,W,,WILDE TIJM,048976,002204,TRUE,0.00,,0.00,0,0.00,048976,048976,XX
,0750,,000000000,,,,,W,,TIJM KRUID,048984,002203,FALSE,0.00,,0.00,0,0.00,010375,048984,MG
,0750,,000000000,,,,,W,,WILDE TIJM KRUID,048992,002204,FALSE,0.00,,0.00,0,0.00,048976,048992,MG
,0750,,000000000,,,,,B,,TIJM TINCTUUR,049018,002203,FALSE,0.00,,0.00,0,0.00,010375,049018,MG
,0750,,000000000,,,,,W,,TIJM STROOP,049026,002203,FALSE,0.00,,0.00,0,1.30,010375,049026,MG
,0750,C18H37N5O9,032986564,,,S,,W,,TOBRAMYCINE,049069,001638,TRUE,467.50,,467.50,0,0.00,049069,049069,MG
,0750,C11H16N2O,041708729,,,S,,W,,TOCAINIDE,049077,000000,TRUE,192.26,,192.26,0,0.00,049077,049077,MG
,0750,*C136H210N40O31S.(CH3CO2)6.Zn3*,000000000,,,,,W,,TETRACOSACTIDE HEXA-ACETAATZINK,049085,001863,FALSE,3383.60,1,3383.60,0,0.00,003751,049085,MG
,0750,,000000000,,,,,B,,ZOETHOUT WORTEL,049093,002050,FALSE,0.00,,0.00,0,0.00,017213,049093,MG
,0750,,000000000,,,,,B,,"ZOETHOUT EXTRACT, DIKVLOEIBAAR",049107,002050,FALSE,0.00,,0.00,0,0.00,017213,049107,MG
,0750,,000000000,,,,,B,,"ZOETHOUT EXTRACT, RUW",049115,002050,FALSE,0.00,,0.00,0,0.00,017213,049115,MG
,0750,,000000000,,,S,,B,,"ZOETHOUT, GEDEGLYCYRRIZINEERD",049123,000000,TRUE,0.00,,0.00,0,0.00,049123,049123,XX
,0750,,009000640,,,,,W,,TOLUBALSEM,049131,000000,FALSE,0.00,,0.00,0,0.00,010332,049131,MG
,0750,,000000000,,,,,B,,TOLUBALSEM STROOP,049158,000000,FALSE,0.00,,0.00,0,1.30,010332,049158,MG
,0750,C15H16N3S,000000000,,,S,,W,,TOLONIUM,049166,000742,TRUE,270.30,,270.30,0,0.00,049166,049166,MG
,0750,C16H23NO,000728881,,,S,,W,,TOLPERISON,049174,001192,TRUE,245.35,,245.35,0,0.00,049174,049174,MG
,0750,C15H14NNaO3.2H2O,064490922,,,,,W,,TOLMETINE NATRIUM-2-WATER,049182,000000,FALSE,315.30,,315.30,0,0.00,028029,049182,MG
,0750,,000000000,,,,,W,,TOLMETINE (ALS NA-ZOUT-2-WATER),049190,000000,FALSE,257.30,,257.30,0,0.00,028029,049182,MG
,0750,C13H17N3,001082571,,,S,,W,,TRAMAZOLINE,049204,001233,TRUE,215.29,,215.29,0,0.00,049204,049204,MG
,0750,,000000000,,,,,W,,TRAMAZOLINE (ALS HYDROCHLORIDE),049212,001233,FALSE,215.29,,215.29,0,0.00,049204,016284,MG
,0750,C19H22ClN5O,019794935,,1,S,,W,,TRAZODON,049220,001969,TRUE,371.80,,371.80,0,0.00,049220,049220,MG
,0750,C19H23NO5,030418383,,,S,,W,,TRETOQUINOL,049239,000000,TRUE,345.38,,345.38,0,0.00,049239,049239,MG
,0750,,000000000,,,,,W,,TRIAMCINOLONACETONIDE (ALS DIKALIUMFOSFAAT),049247,000326,FALSE,434.50,,434.50,0,0.00,004278,004286,MG
,0750,C7H8ClNO2S,000144865,,,S,,W,,TOSYLCHLOORAMIDE,049255,000245,TRUE,205.69,,205.69,0,0.00,049255,049255,MG
,0750,C7H7ClNNaO2S,000127651,,,,,W,,TOSYLCHLOORAMIDE NATRIUM-0-WATER,049263,000245,FALSE,227.67,,227.67,0,0.00,049255,049263,MG
,0750,C5H5N5S.O.5H2O,005580030,,,,,W,,TIOGUANINE 0.5-WATER,049271,001511,FALSE,176.20,,176.20,0,0.00,050334,049271,MG
,0750,Na2SeO3,000000000,,,S,,W,,NATRIUMSELENIET,049298,002107,TRUE,172.95,,172.95,0,0.00,049298,049298,MG
,0750,Na2SeO3.5H2O,026970821,,,,,W,,NATRIUMSELENIET 5-WATER,049301,002107,FALSE,258.00,,258.00,0,0.00,049298,049301,MG
,0750,C21H24F3N3S,000117895,,1,S,,W,,TRIFLUOPERAZINE,049328,001063,TRUE,407.49,,407.49,0,0.00,049328,049328,MG
,0750,,000000000,,1,,,W,,TRIFLUOPERAZINE (ALS DIHYDROCHLORIDE),049336,001063,FALSE,407.49,,407.49,0,0.00,049328,014273,MG
,0750,C18H19F3N2S,000146543,,1,S,,W,,TRIFLUPROMAZINE,049344,000000,TRUE,352.40,,352.40,0,0.00,049344,049344,MG
,0750,C20H31NO,000144116,,1,S,,W,,TRIHEXYFENIDYL,049352,001020,TRUE,301.46,,301.46,0,0.00,049352,049352,MG
,0750,C22H25N2OS,007187668,,,S,,W,,TRIMETAFAN,049360,000000,TRUE,365.50,,365.50,0,0.00,049360,049360,MG
,0750,C20H26N2,000739719,,1,S,,W,,TRIMIPRAMINE,049379,000000,TRUE,294.40,,294.40,0,0.00,049379,049379,MG
,0750,,009002044,,,,,B,,"TROMBINE, HUMAAN",049387,001345,FALSE,0.00,,1.00,0,0.00,009989,049387,IE
,0750,,000000000,,,,,W,,"TROMBINE, RUNDER-",049395,001345,FALSE,0.00,,1.00,0,0.00,009989,049395,NI
,0750,C16H21N3,000091816,,1,S,,W,,TRIPELENNAMINE,049409,001386,TRUE,255.35,,255.35,0,0.00,049409,049409,MG
,0750,C19H22N2,000486124,,1,S,,W,,TRIPROLIDINE,049417,000000,TRUE,278.38,,278.38,0,0.00,049417,049417,MG
,0750,C16H28N2O2,053783838,,,S,,W,,TROMANTADINE,049425,000000,TRUE,280.41,,280.41,0,0.00,049425,049425,MG
,0750,,000000000,,,S,,W,,ACETO-CO-A-KINASE,049433,000000,TRUE,0.00,,0.00,0,0.00,049433,049433,MG
,0750,,000000000,,,S,,B,,TRITICUM REPENS PREPARAAT,049441,000000,TRUE,0.00,,0.00,0,0.00,049441,049441,XX
,0750,,000000000,,,,,B,,TRITICUM REPENS WORTEL,049468,000000,FALSE,0.00,,0.00,0,0.00,049441,049468,MG
,0750,C19H22N2.HCl,000550709,,1,,,W,,TRIPROLIDINE HYDROCHLORIDE-0-WATER,049476,000000,FALSE,314.90,,314.90,0,0.00,049417,049476,MG
,0750,C19H22N2.HCl.H2O,006138790,,1,,,W,,TRIPROLIDINE HYDROCHLORIDE-1-WATER,049484,000000,FALSE,332.90,,332.90,0,0.00,049417,049484,MG
,0750,,000000000,,,S,,W,,TUBERCULINE,049506,000604,TRUE,0.00,,1.00,0,0.00,049506,049506,XX
,0750,C37H41N2O6,000057954,,,S,,W,,TUBOCURARINE,049514,000000,TRUE,610.74,,610.74,0,0.00,049514,049514,MG
,0750,C37H42Cl2N2O6.5H2O,006989986,,,,,W,,TUBOCURARINE DICHLORIDE-5-WATER,049522,000000,FALSE,771.70,,771.70,0,0.00,049514,049522,MG
,0750,,000000000,,,,,W,,BERENDRUIF BLAD,049530,005298,FALSE,0.00,,0.00,0,0.00,017647,049530,MG
,0750,,000000000,,,,,W,,"BERENDRUIF BLAD EXTRACT, DROOG",049549,005298,FALSE,0.00,,0.00,0,0.00,017647,049549,MG
,0750,,000000000,,,,,W,,"BRANDNETEL EXTRACT, DROOG",049557,000000,FALSE,0.00,,0.00,0,0.00,026115,049557,MG
,0750,,000000000,,1,,,W,,VALPROINEZUUR (ALS NA-ZOUT),049565,001470,FALSE,144.20,,144.20,0,0.00,002046,002054,MG
,0750,C66H75Cl2N9O24,001404906,,,S,,W,,VANCOMYCINE,049573,000345,TRUE,1449.22,,1449.22,0,0.00,049573,049573,MG
,0750,,000000000,,,,,B,,VENKEL VRUCHT,049581,001548,FALSE,0.00,,0.00,0,0.00,017248,049581,MG
,0750,,000000000,,,,,B,,VENKEL WATER,049603,001548,FALSE,0.00,,0.00,0,1.00,017248,049603,MG
,0750,,000000000,,,,,W,,VANCOMYCINE (ALS HYDROCHLORIDE),049611,000345,FALSE,1449.22,,1449.22,0,0.00,049573,005843,MG
,0750,,000000000,,,S,,H,,"VANILLE TINCTUUR, KUNSTMATIG",049638,000000,TRUE,0.00,,0.00,0,0.00,049638,049638,MG
,0750,,000000000,,,,,W,,VASOPRESSINE TANNAAT,049646,000000,FALSE,0.00,,1.00,0,0.00,010464,049646,IE
,0750,C34H57N2O4,000000000,,,S,,W,,VECURONIUM,049654,001930,TRUE,557.80,,557.80,0,0.00,049654,049654,MG
,0750,C27H38N2O4,000052539,,,S,,W,,VERAPAMIL,049662,001290,TRUE,454.59,,454.59,0,0.00,049662,049662,MG
,0750,,000000000,,,,,B,,PEPERMUNT KRUID,049670,001632,FALSE,0.00,,0.00,0,0.00,025321,049670,MG
,0750,C46H58N4O9,000865214,,,S,,W,,VINBLASTINE,049689,000560,TRUE,811.00,,811.00,0,0.00,049689,049689,MG
,0750,C43H55N5O7,053643484,,,S,,W,,VINDESINE,049697,000000,TRUE,753.95,,753.95,0,0.00,049697,049697,MG
,0750,C46H56N4O10,000057227,,,S,,W,,VINCRISTINE,049700,000561,TRUE,824.94,,824.94,0,0.00,049700,049700,MG
,0750,,000000000,,,,,W,,MARETAK EXTRACT,049719,000000,FALSE,0.00,,0.00,0,0.00,025038,049719,MG
,0750,C19H16O4,000081812,,,S,,W,,WARFARINE,049727,000120,TRUE,308.32,,308.32,0,0.00,049727,049727,MG
,0750,H2O,000000000,,,,,B,,WATER VOOR INJECTIES,049735,002385,FALSE,18.02,,18.02,0,1.00,016985,049735,ML
,0750,,008057496,,1,,,W,,VALERIAAN EXTRACT,049743,001365,FALSE,0.00,,0.00,0,0.00,012157,049743,MG
,0750,,000000000,,1,,,W,,"VALERIAAN EXTRACT, DROOG",049751,001365,FALSE,0.00,,0.00,0,0.00,012157,049751,MG
,0750,,000000000,,1,,,W,,VALERIAAN TINCTUUR,049778,001365,FALSE,0.00,,0.00,0,0.90,012157,049778,MG
,0750,,000000000,,1,,,W,,VALERIAAN WORTEL,049786,001365,FALSE,0.00,,0.00,0,0.00,012157,049786,MG
,0750,,000000000,,,,,W,,VIOLA TRICOLOR KRUID,049794,000000,FALSE,0.00,,0.00,0,0.00,026182,049794,MG
,0750,,000000000,,,S,,W,,VITAMINE P FACTOR,049808,000000,TRUE,0.00,,0.00,0,0.00,049808,049808,MG
,0750,,000000000,,,S,,W,,VOEDINGSALLERGEEN,049816,001367,TRUE,0.00,,0.00,0,0.00,049816,049816,XX
,0750,,000000000,,,S,,W,,WIJN,049824,000000,TRUE,0.00,,0.00,0,0.00,049824,049824,ML
,0750,,000000000,,,S,,B,,EUCERINE,049840,000000,TRUE,0.00,,0.00,0,0.00,049840,049840,MG
,0750,C16H24N2,000526363,,,S,,W,,XYLOMETAZOLINE,049867,001234,TRUE,244.37,,244.37,0,0.00,049867,049867,MG
,0750,,000000000,,,S,,W,,ZEEP,049875,000000,TRUE,0.00,,0.00,0,0.00,049875,049875,XX
,0750,,000000000,,,,,W,,"ZEEP, OVERVET",049883,000000,FALSE,0.00,,0.00,0,0.00,049875,049883,G
,0750,C20H24N2O3,000522872,,,S,,W,,YOHIMBINEZUUR,049905,000000,TRUE,340.40,,340.40,0,0.00,049905,049905,MG
,0750,,009007356,,,S,,W,,"ZILVER, COLLOIDAAL",049913,000280,TRUE,0.00,,0.00,0,0.00,049913,049913,MG
,0750,CH3COOAg,000563633,,,S,,W,,ZILVERACETAAT,049921,000000,TRUE,166.90,,166.90,0,0.00,049921,049921,MG
,0750,S,000000000,,,,,W,,"ZWAVEL, GEZUIVERD",049948,000837,FALSE,32.06,,32.06,0,0.00,011266,049948,MG
,0750,C5H12O5,000087990,,,S,,B,,XYLITOL,049999,001908,TRUE,152.10,,152.10,0,0.00,049999,049999,G
,0750,O2,007782447,,,S,,W,,ZUURSTOF,050016,002797,TRUE,32.00,,32.00,0,0.00,050016,050016,ML
,0750,,000000000,,,,,B,,IJSLANDS MOS AFTREKSEL,050024,000000,FALSE,0.00,,0.00,0,0.00,010383,050024,MG
,0750,,008053358,,,S,,W,,FERRIKININECITRAAT,050032,000000,TRUE,0.00,,0.00,0,0.00,050032,050032,MG
,0750,H2O,000000000,,,,,H,,"WATER, KRAAN-",050040,002385,FALSE,18.02,,18.02,0,1.00,016985,050040,ML
,0750,C22H27ClF2O5,050629828,,,S,,W,,HALOMETASON,050059,000000,TRUE,444.94,,444.94,0,0.00,050059,050059,MG
